ticker,name,sector,asset_type,current_price,market_cap,revenue,net_income,total_equity,net_debt,roe,net_margin,debt_ebitda,ev_ebitda,net_income_growth_yoy,pe_ratio,pb_ratio,dividend_yield,dividend_growth_yoy,score,score_label
VIGR3,VIGOR FOOD ON NM,,stock,2500.0,4069200000.0,5335890000.0,111280000.0,1593560000.0,922830000.0,0.7,0.23,,,,,,0.0,,52.5,Bom
VINE3,VICUNHA TEXTIL SA ON,"Tecidos, Vestuário e Calçados",stock,1720.0,729091000.0,1264000000.0,180507000.0,1118520000.0,464409000.0,1.61,,,,,404.0,65.0,0.0,,52.5,Bom
VINE5,VICUNHA TEXTIL SA PNA,"Tecidos, Vestuário e Calçados",stock,1764.0,747742000.0,1264000000.0,180507000.0,1118520000.0,464409000.0,1.61,,,,,414.0,67.0,0.0,,52.5,Bom
VITT3,VITTIA ON NM,Químicos,stock,345.0,559057000.0,804077000.0,61933000.0,632730000.0,198838000.0,0.98,0.77,,,-0.237392,,88.0,0.76,,65.19,Bom
VIVA3,VIVARA S.A. ON NM,"Tecidos, Vestuário e Calçados",stock,2294.0,5418380000.0,3085010000.0,585260000.0,3030290000.0,204696000.0,1.93,,,,0.197393,,,0.3,,72.5,Bom
VIVO3,VIVO PARTICIPAÇÕES ON,,stock,6579.0,26363000000.0,19298400000.0,2933480000.0,9816290000.0,1878770000.0,2.99,,,,,,,0.0,,52.5,Bom
VIVO4,VIVO PARTICIPAÇÕES PN,,stock,7180.0,28771300000.0,19298400000.0,2933480000.0,9816290000.0,1878770000.0,2.99,,,,,,,0.0,,52.5,Bom
VIVR3,VIVER ON NM,Construção Civil,stock,37.0,18056000.0,28779000.0,-16883000.0,-45467000.0,14632000.0,3.71,,,,,-107.0,,0.0,,51.5,Bom
VIVT3,TELEF BRASIL ON,Telecomunicações,stock,3552.0,114607000000.0,60661700000.0,6370780000.0,69500000000.0,10718600000.0,0.92,,,,0.147224,,,0.32,,72.5,Bom
VIVT4,TELEF BRASIL PN,Telecomunicações,stock,4534.0,146292000000.0,60661700000.0,6370780000.0,69500000000.0,10718600000.0,0.92,,,,,,,0.0,,52.5,Bom
VLID3,VALID ON NM,Serviços Diversos,stock,1754.0,1435400000.0,2008870000.0,243763000.0,1714470000.0,71288000.0,1.42,,,,0.349388,,84.0,0.96,,72.5,Bom
VPSC3,VPSC ON,Transporte,stock,603.0,3195660.0,184709000.0,-101601000.0,1232000.0,3141000.0,,,,,,-3.0,,0.0,,24.0,Fraco
VPSC4,VPSC PN,Transporte,stock,999.0,5294300.0,184709000.0,-101601000.0,1232000.0,3141000.0,,,,,,-5.0,,0.0,,24.0,Fraco
VPTA3,VPTA ON,Transporte,stock,500.0,2743550.0,22126000.0,-87703000.0,-867658000.0,289428000.0,1.01,,,,,-3.0,,0.0,,44.0,Regular
VPTA4,VPTA PN,Transporte,stock,1050.0,5761460.0,22126000.0,-87703000.0,-867658000.0,289428000.0,1.01,,,,,-7.0,,0.0,,44.0,Regular
VSTE3,VESTE ON,Comércio,stock,409.0,467626000.0,1269640000.0,51100000.0,1077010000.0,279874000.0,0.47,0.4,,,-0.238493,,43.0,0.12,,65.17,Bom
VTLM3,ADVANCED-DH ON,,stock,79.0,12883300.0,33000.0,-6224000.0,-19776000.0,0.0,3.15,,,,,-207.0,,0.0,,44.0,Regular
VTRU3,VITRUEDUCA ON NM,Diversos,stock,1340.0,1980350000.0,2292420000.0,1114870000.0,3722430000.0,1465860000.0,2.99,,,,0.736465,178.0,53.0,0.02,,58.33,Bom
VULC3,VULCABRAS S/A. ON,"Tecidos, Vestuário e Calçados",stock,1486.0,4725210000.0,3635470000.0,1139380000.0,2505920000.0,672046000.0,4.55,,,,0.353568,415.0,,,,60.0,Bom
VULC4,VULCABRAS S/A. PN,"Tecidos, Vestuário e Calçados",stock,1800.0,5723680000.0,3635470000.0,1139380000.0,2505920000.0,672046000.0,4.55,,,,,,,0.0,,52.5,Bom
VVAR4,CASAS BAHIA PN,Comércio,stock,484.0,4723190000.0,29622000000.0,-3644000000.0,1778000000.0,5845000000.0,,-1.23,,,,-130.0,,0.0,,34.0,Regular
VVEO3,VIVEO ON NM,Comércio e Distribuição,stock,121.0,390613000.0,11614000000.0,20165000.0,1880620000.0,2876080000.0,0.11,0.02,,,-0.587436,,21.0,0.0,,37.64,Regular
WDCN3,WDC NETWORKS ON NM,Programas e Serviços,stock,242.0,153577000.0,849792000.0,-192919000.0,471059000.0,-270977000.0,-4.1,,,,,-80.0,33.0,0.0,,31.5,Regular
WEGE3,WEG SA ON N1,Máquinas e Equipamentos,stock,4313.0,181030000000.0,40193900000.0,6287370000.0,17746100000.0,-3293290000.0,3.54,,,,0.148576,,,0.5,,72.5,Bom
WEGE4,WEG SA PN N1,Máquinas e Equipamentos,stock,1610.0,67576800000.0,40193900000.0,6287370000.0,17746100000.0,-3293290000.0,3.54,,,,,,,0.0,,52.5,Bom
WEST3,WESTWING ON NM,Programas e Serviços,stock,799.0,88763700.0,153388000.0,-2099000.0,219498000.0,-100024000.0,-0.1,-0.14,,38.0,,,40.0,0.0,,29.65,Regular
WHRL3,WHIRLPOOL S.A. ON,Utilidades Domésticas,stock,392.0,5890920000.0,12363500000.0,328399000.0,1918220000.0,115708000.0,1.71,0.27,,,-0.072869,,,,,62.66,Bom
WHRL4,WHIRLPOOL S.A. PN,Utilidades Domésticas,stock,417.0,6266620000.0,12363500000.0,328399000.0,1918220000.0,115708000.0,1.71,0.27,,,-0.072869,,,,,62.66,Bom
WISA3,WIEST SA ON,Siderurgia e Metalurgia,stock,20.0,1371200.0,7815000.0,-4904000.0,-205386000.0,105838000.0,0.24,,,,,-28.0,,0.0,,44.0,Regular
WISA4,WIEST SA PN,Siderurgia e Metalurgia,stock,25.0,1714000.0,7815000.0,-4904000.0,-205386000.0,105838000.0,0.24,,,,,-35.0,,0.0,,44.0,Regular
WIZC3,WIZ CO ON,Previdência e Seguros,stock,799.0,1277660000.0,1346000000.0,194257000.0,687369000.0,-5084990.0,2.83,,,163.0,0.154523,,,0.79,,67.5,Bom
WLMM3,WLM ON,Comércio,stock,2339.0,851739000.0,2939280000.0,79281000.0,793165000.0,238456000.0,1.0,0.27,,,-0.087531,,,0.68,,67.44,Bom
WLMM4,WLM PN,Comércio,stock,1930.0,702803000.0,2939280000.0,79281000.0,793165000.0,238456000.0,1.0,0.27,,,-0.087531,,89.0,0.91,,67.44,Bom
WMBY3,WEMBLEY SOCIEDADE ANÔNIMA ON,"Tecidos, Vestuário e Calçados",stock,2539.0,609360000.0,728706000.0,-31574000.0,212439000.0,1159400000.0,-1.49,-0.7,,,,,,0.0,,19.0,Fraco
WSON33,Wilson Sons DR3,Transporte,stock,6700.0,2110500000.0,1978910000.0,261485000.0,2148530000.0,2327480000.0,1.22,,,,,,98.0,0.0,,52.5,Bom
YDUQ3,YDUQS PART ON,Diversos,stock,956.0,2620290000.0,5543400000.0,118591000.0,2997820000.0,4288320000.0,0.4,0.21,,,,,87.0,0.6,,72.5,Bom
ZAMP3,ZAMP S.A. ON,Hoteis e Restaurantes,stock,350.0,1424270000.0,5399710000.0,41781000.0,1394340000.0,947080000.0,0.3,0.08,,,,,,0.0,,47.25,Regular
